OBJECTID,lat,long,dtg,user_name,user_id,text
8704,39.289495,-76.6026154,Thu Apr 30 17:17:17 +0000 2015,King_Azule,1953131874,", why tf is thaat her naame?"
8705,39.289495,-76.6026154,Thu Apr 30 17:17:31 +0000 2015,King_Azule,1953131874,", or was she referring too me?"
8706,39.33385,-76.6789017,Thu Apr 30 17:17:42 +0000 2015,shockeybuds,418394315,Day 70!!!!!! @TheFunRun #THEFUN2 #GIFT #SHOCKEYBUDZ http://t.co/POcfE2knnm
8707,39.289495,-76.6026154,Thu Apr 30 17:18:06 +0000 2015,King_Azule,1953131874,", my name A'Syria tf"
8708,39.320521,-76.6626205,Thu Apr 30 17:18:31 +0000 2015,gideonlink,2422468670,"Sometimes justice is unbalanced, we need justice in #Baltimore. We don't want another incident liked https://t.co/xeZpmIk976"
8709,39.312669,-76.6581497,Thu Apr 30 17:18:33 +0000 2015,belovejoshua,2843523311,At @Coppin CSU at community townhouse meeting. Panel discussing issues around #FreddieGray #BaltimoreUprising http://t.co/GEJh0CADTz
8710,39.289495,-76.6026154,Thu Apr 30 17:18:40 +0000 2015,King_Azule,1953131874,", niggas in class sed "" lets play i declarw war "" nigga we aint 5 tf"
8711,39.289495,-76.6026154,Thu Apr 30 17:19:16 +0000 2015,King_Azule,1953131874,",  fuck it right boy "
8712,39.290385,-76.6121902,Thu Apr 30 17:19:41 +0000 2015,tmj_md_insur,524611946,"#Baltimore, MD #Insurance #Job: Claims Field Property Adjuster National... at Liberty Mutual Insurance http://t.co/Z7hAlM4GsA #Jobs"
8713,39.289495,-76.6026154,Thu Apr 30 17:19:48 +0000 2015,King_Azule,1953131874,", ii really wanna know wtf was soo funny.  like rs"
8714,39.289495,-76.6026154,Thu Apr 30 17:20:11 +0000 2015,King_Azule,1953131874,", FUCK THIS SHIT!"
8715,39.328369,-76.6173096,Thu Apr 30 17:20:24 +0000 2015,husseyfest,32500804,"Nah @rjrice134, we just really like ourselves .. http://t.co/68M1P5C8Ec"
8716,39.289495,-76.6026154,Thu Apr 30 17:20:38 +0000 2015,King_Azule,1953131874,", yoo sed "" plug in bad boys  """
8717,39.289495,-76.6026154,Thu Apr 30 17:20:52 +0000 2015,King_Azule,1953131874,", ooh fucks noo"
8718,39.286426,-76.5905457,Thu Apr 30 17:21:12 +0000 2015,SpiritsTavern,538585405,"We really need every signature. Please take a minute to read, share and sign the petition linked in https://t.co/wjIc6EmoO8"
8719,39.289495,-76.6026154,Thu Apr 30 17:21:45 +0000 2015,King_Azule,1953131874,", shit get daa smokingg."
8720,39.306173,-76.6388168,Thu Apr 30 17:21:46 +0000 2015,hhtfitness,69589773,What a site....My Lord I pray for all those effected by his issue #hhtfitness #motivation #love https://t.co/tAdco1igV4
8721,39.321206,-76.6175385,Thu Apr 30 17:21:47 +0000 2015,buffdizzle,196076640,#walkingAlloverBaltimore
8722,39.312715,-76.6581955,Thu Apr 30 17:21:59 +0000 2015,belovejoshua,2843523311,In line waiting to speak @CoppinStateUniv townhouse community meeting #FreedieGray #BaltimoreUprising http://t.co/obzqWfZ7U9
8723,39.251248,-76.6457977,Thu Apr 30 17:22:03 +0000 2015,SONICjobs,2924224280,"#Hospitality #Job alert: Restaurant Team Member (Crew) | SONIC Drive-In | #Baltimore, MD http://t.co/S5CmunA9mQ #Jobs #Hiring"
8724,39.290385,-76.6121902,Thu Apr 30 17:22:18 +0000 2015,tmj_was_aero,26650024,"Aerotek #Aerospace #Job: Aviation General Manager (#Baltimore, MD) http://t.co/ihgDByEJBY #Jobs #Hiring"
8725,39.306173,-76.6388168,Thu Apr 30 17:22:26 +0000 2015,hhtfitness,69589773,#hhtfitness #personaltrainer @ Pennsylvania Avenue Main Street https://t.co/1AVAZqx8wr
8726,39.299544,-76.6143723,Thu Apr 30 17:22:29 +0000 2015,cozmicbaz,2172355193,Police: Investigation continues into the murder of 3-year-old McKenzie Elliott https://t.co/Cq38upZeJ2 via @abc2news @justin_fenton
8727,39.301903,-76.6155319,Thu Apr 30 17:22:34 +0000 2015,BaltimoreCP,66179557,Maryland reaches more settlements in Owings Mills title company kickback scheme: Maryland Attorney General Brian E. http://t.co/Ow7oyjtum9
8728,39.301903,-76.6155319,Thu Apr 30 17:22:35 +0000 2015,BaltimoreCP,66179557,"Students, gang members try to turn tide against violence: As Baltimore begins recovering from riots and protests, http://t.co/lSDXV8HH61"
8729,39.301903,-76.6155319,Thu Apr 30 17:22:35 +0000 2015,BaltimoreCP,66179557,Ravens help distribute food in area hit by riots: Efforts to bring help to sections of Baltimore hardest hit by the http://t.co/1bh8lKYTrQ
8730,39.294824,-76.5720215,Thu Apr 30 17:22:39 +0000 2015,shroomshali,2434449557,@NeddraASmith @audiojoe13 @HeathSandell @SChurch00 #FidgetToy http://t.co/K776NGczVv
8731,39.289495,-76.6026154,Thu Apr 30 17:22:49 +0000 2015,King_Azule,1953131874,", he sed "" National Gods "" its GUARDS dumb asses"
8732,39.299531,-76.6143188,Thu Apr 30 17:24:01 +0000 2015,cozmicbaz,2172355193,Police: Investigation continues into the murder of 3-year-old McKenzie Elliott https://t.co/uIstseLubO via @abc2news @NAACP
8733,39.285403,-76.6070633,Thu Apr 30 17:24:13 +0000 2015,cn_callahan,67996998,And look who we ran into! #familymeal #brianvoltaggio #HUB #minusone @thebmoregirl @mynameisarden https://t.co/gv2YjXI4pu
8734,39.318266,-76.6644058,Thu Apr 30 17:24:39 +0000 2015,__marquese,337355735,@_cherissse Wyd boo 
8735,39.289495,-76.6026154,Thu Apr 30 17:24:48 +0000 2015,King_Azule,1953131874,", they put aa sign onna door saying "" go to the back door "" "
8736,39.297758,-76.6824265,Thu Apr 30 17:25:25 +0000 2015,breezyblack2202,3215392785,#DonLemonReporting o are they saying police dont have to report what happens in the eight hours where paying him
8737,39.299518,-76.6143265,Thu Apr 30 17:25:30 +0000 2015,cozmicbaz,2172355193,Police: Investigation continues into the murder of 3-year-old McKenzie Elliott https://t.co/fPpFDAVq3N via @abc2news @RepCummings
8738,39.297764,-76.6824265,Thu Apr 30 17:26:17 +0000 2015,breezyblack2202,3215392785,I thought u take the fifth after being locked up #DonLemonReporting
8739,39.24483,-76.6209106,Thu Apr 30 17:26:28 +0000 2015,Dav_v_oochi71,616801706,@ciarastevens33 THQANK YOU FOR THE TWITTER FAVORITE AS WELL
8740,39.289495,-76.6026154,Thu Apr 30 17:27:01 +0000 2015,King_Azule,1953131874,", they eatingg raw coffee beans  wtf"
8741,39.285322,-76.5989838,Thu Apr 30 17:27:04 +0000 2015,OhCorinna,16087956,"I have this thing with looking up, I love this lamp and canopy! #ihavethisthingwithlookingup @ https://t.co/ssIVTKIh5a"
8742,39.325908,-76.6107864,Thu Apr 30 17:28:01 +0000 2015,officialshinkai,2900841,i like this Bernie Sanders guy
8743,39.296004,-76.5972061,Thu Apr 30 17:28:08 +0000 2015,Monique___ariel,535430260,"When """"edge control"""" still can't control her edges. "
8744,39.299481,-76.6143341,Thu Apr 30 17:28:10 +0000 2015,cozmicbaz,2172355193,Police: Investigation continues into the murder of 3-year-old McKenzie Elliott https://t.co/FovajP9OrQ via @abc2news #BlackLivesMattwe NOT
8745,39.290385,-76.6121902,Thu Apr 30 17:28:27 +0000 2015,JoinMENTORNetwk,759953168,"#Job in #Baltimore, MD: Program Director At Risk Youth Services at The MENTOR Network http://t.co/EHnqNvuSBk #Jobs #Hiring #TweetMyJobs"
8746,39.318399,-76.6642685,Thu Apr 30 17:28:37 +0000 2015,__marquese,337355735,@_cherissse Chillin playing uno I was going call u back lastnight cause I couldn't even go to sleep 
8747,39.300155,-76.6177292,Thu Apr 30 17:28:58 +0000 2015,ssjj2187,346228989,New #Drawing #Sketch #BlackAndWhite #Nude #Male #Pose #Thinking #Gay #IG #InstaGay #Follow @ https://t.co/ImxDEW8co2
8748,39.276543,-76.6131592,Thu Apr 30 17:29:22 +0000 2015,briana_savage,121354874,Come enjoy happy hour all day with me at @bookmakersbmore ! $2 HLD $3 Guiness $6 Manhattans $7 Old https://t.co/jv02YD2yoh
8749,39.290385,-76.6121902,Thu Apr 30 17:30:32 +0000 2015,tmj_bal_pharm,25724669,"#Pharmaceutical #Job alert: QA Specialist | Aerotek | #Baltimore, MD http://t.co/fLNWfHJye2 #Jobs #Hiring"
8750,39.307663,-76.6165314,Thu Apr 30 17:30:41 +0000 2015,jaspersss_,104314644,Beyonce has spoken 
8751,39.301052,-76.6072311,Thu Apr 30 17:31:20 +0000 2015,jaydivastar,1151242303,@ColleenB123  So excited
8752,39.295886,-76.5918045,Thu Apr 30 17:31:49 +0000 2015,IKarlaBee,2723671546,Face Look Like She Related To A Star Crunch 
8753,39.344613,-76.6758881,Thu Apr 30 17:32:56 +0000 2015,Mrs_Hill_111414,2979117640, @ Zone 15 https://t.co/Dk0vx6z7r8
8754,39.345888,-76.6613541,Thu Apr 30 17:35:36 +0000 2015,baltimore311,199324673,Closed Dirty Alley or Street request at 28012869 Rosalind Ave http://t.co/Tlpp7XwLn2. Cleaned and removed debris (close).
8755,39.293165,-76.5917969,Thu Apr 30 17:35:41 +0000 2015,baltimore311,199324673,Closed Parking Complaint request at 115 N Ann St Baltimore http://t.co/dc6ZrRaUl6. Fq-begin: no residential parking permit - no - http://...
8756,39.334226,-76.6923981,Thu Apr 30 17:35:44 +0000 2015,baltimore311,199324673,Closed Pothole request at 44384494 Belle Ave http://t.co/PGCVIQsmhG. Abated - close sr.
8757,39.299522,-76.6143494,Thu Apr 30 17:36:00 +0000 2015,cozmicbaz,2172355193,Balt.+Police+Still+Trying+To+Solve+McKenzie+Elliotts+Murder++CBS+Baltimore http://t.co/4cXizYWIZQ #BlackLivesMatter NOT
8758,39.317695,-76.6518555,Thu Apr 30 17:36:07 +0000 2015,eatASIAn_food,2956269363,I'm so mad Buffalos is closed !!! I wanted some lemon pepper wings
8759,39.331237,-76.6544647,Thu Apr 30 17:37:01 +0000 2015,_SCREAMdesii,2588609843,omggggaawd  yall wanna hear my story? ..
8760,39.280212,-76.5541229,Thu Apr 30 17:37:21 +0000 2015,robheckman,24278475,Supporting #BaltimoreCityBusiness #CleanUpTheMess #LootersAreJustUndocumentedShoppers (at @CantonCarWash) https://t.co/Vqlp4r7XUe
8761,39.32096,-76.6204834,Thu Apr 30 17:38:22 +0000 2015,MyCleanService,243754914,We are #OneBaltimore #BaltimoreStrong #PrayForBaltimore http://t.co/7DQYPZIt3r
8762,39.342295,-76.6586151,Thu Apr 30 17:38:55 +0000 2015,_SCREAMdesii,2588609843,Ok  im gonna marry a basketball player  wait no  football player  and I'm gonna have my first child at 22 hopefully a son named Dallas
8763,39.283176,-76.6015854,Thu Apr 30 17:39:03 +0000 2015,eazyduzitttt,320922119,The things I see on my walk to lunch . #thenewnormal #butimustadmitismiled @ Harbor East - https://t.co/faCQHRLae1
8764,39.289495,-76.6026154,Thu Apr 30 17:39:19 +0000 2015,King_Azule,1953131874,", random ass # KEEPS calling"
8765,39.280278,-76.632225,Thu Apr 30 17:40:22 +0000 2015,eharty,16278050,"On a light pole in #Baltimore. #FreddieGray @ Pigtown, Baltimore https://t.co/7Jr9mJxgzB"
8766,39.281981,-76.5838547,Thu Apr 30 17:40:48 +0000 2015,allis8888,22326872,#siloPoint from #canton #baltimore #bmorelove @ Baltimore Waterfront Promenade https://t.co/2NGPhRetSu
8767,39.289495,-76.6026154,Thu Apr 30 17:41:16 +0000 2015,King_Azule,1953131874,", chitty,  chitty bang ,  bang.  niggas going die."
8768,39.332293,-76.5911331,Thu Apr 30 17:41:35 +0000 2015,ziggyziya,578635323,@taisheonaa_  lol laid back behind tens 
8769,39.324869,-76.5314407,Thu Apr 30 17:43:59 +0000 2015,emdog_5,320601260,It's almost that time again  @ Fish Tales Ocean City Maryland https://t.co/2mZzaWvu2l
8770,39.299514,-76.6160126,Thu Apr 30 17:44:33 +0000 2015,JimBach22,2657436853,"If $IBM buys $CRM, they're admitting that they have to buy #cloud growth, can't do it in-house (remember SoftLayer)"
8771,39.295636,-76.5922394,Thu Apr 30 17:45:08 +0000 2015,IKarlaBee,2723671546,Got ONE Friend That Always Congratulate Me ! Not That Its Expected Its Just A GIVEN W/ Her! #NoHateZone
8772,39.30237,-76.670105,Thu Apr 30 17:45:09 +0000 2015,baltimore311,199324673,Opened Abandoned Vehicle request via Android at N39.30 E76.67 http://t.co/vHNbtUrsqQ. Red car with 4 flat tires.
8773,39.309795,-76.6586533,Thu Apr 30 17:46:01 +0000 2015,belovejoshua,2843523311,Just urged @CoppinStateUniv students to help protect #baltimore neighborhood buisnesses and to become peacemaker protesters #bethechange
8774,39.299118,-76.6158676,Thu Apr 30 17:46:09 +0000 2015,JimBach22,2657436853,"Does anybody think that @Benioff, an anti status-quo entrepreneur would sell $CRM to one of the status quo tech giants?"
8775,39.299072,-76.6156693,Thu Apr 30 17:46:28 +0000 2015,JimBach22,2657436853,"@JimBach22: Does anybody think that @Benioff, an anti status-quo entrepreneur would sell $CRM to one of the status-quo tech giants?"
8776,39.29908,-76.6158295,Thu Apr 30 17:46:53 +0000 2015,JimBach22,2657436853,"Does anybody think that @Benioff, an anti status-quo entrepreneur would sell $CRM to one of the status-quo tech giants?"
8777,39.295691,-76.5921707,Thu Apr 30 17:47:10 +0000 2015,IKarlaBee,2723671546,@TarnettaB BLOOD SISTERS 
8778,39.295806,-76.5920639,Thu Apr 30 17:47:52 +0000 2015,IKarlaBee,2723671546,This EMT Makes Me Upset EVERYDAY it NEVER fails ! #AnnoyingBitch
8779,39.281498,-76.5944519,Thu Apr 30 17:48:25 +0000 2015,TheSoundGarden,113660286,@rsduk keeps on rollin. #protectyaneck #rsd15 #records #vinyl #wutang #thesoundgarden #sgbmore https://t.co/CdiACOnaHt
8780,39.278857,-76.7033691,Thu Apr 30 17:48:37 +0000 2015,Corday_CTA,27191568,"#NTheLab pt 4 with #prodbyCTA #CordayTheArtist #15SecondsinTheMessage """"The Art Of Free Styling """" https://t.co/pOAWMH1gzx"
8781,39.294458,-76.6210632,Thu Apr 30 17:48:42 +0000 2015,DIVAH40,293551593,IM DIFFERENT!!My barber is AWESOME!TIGHT IMAGEEUTAW &amp; FRANKLIN @ Tight Image Barber https://t.co/VyF2VFu3fa
8782,39.326387,-76.6103973,Thu Apr 30 17:49:43 +0000 2015,LoCoFloBalt,85631917,"Did I mention we're loaded up with flowers in the shop this week? We'll be around today until 4, https://t.co/5epkRuEs2M"
8783,39.352338,-76.5810471,Thu Apr 30 17:49:49 +0000 2015,MattStackss,350356486,My brova goin to Vegas to watch da fight 
8784,39.296164,-76.5923233,Thu Apr 30 17:50:44 +0000 2015,IKarlaBee,2723671546,"@IamSandtown: Damn near every chick got a Baltimore gut """"NOT ME "
8785,39.34373,-76.6051941,Thu Apr 30 17:51:46 +0000 2015,stanfordtoraniv,2873974349,Everyday You Work Harder Towards Your Goals
8786,39.332511,-76.5911407,Thu Apr 30 17:52:26 +0000 2015,ziggyziya,578635323,@taisheonaa_  Ready for this weekend 
8787,39.332507,-76.5911484,Thu Apr 30 17:53:25 +0000 2015,ziggyziya,578635323,@taisheonaa_ I can't wait to throw these heels on  lol
8788,39.2903,-76.6125031,Thu Apr 30 17:53:53 +0000 2015,DJCrazyB1,30803655,"#Repost ""They ain't all bad, they're just tryna make a way."" || photos by @bydvnlln @ Baltimore, https://t.co/5BOdwmbahf"
8789,39.308287,-76.6281128,Thu Apr 30 17:54:57 +0000 2015,TheRiler,234787092,"@CouncilmanETC A commander said something like """"clear out and stay away from that location (238-240 McMechen) tonight"""" around 4:30 on Monday"
8790,39.322727,-76.666008,Thu Apr 30 17:55:18 +0000 2015,eatASIAn_food,2956269363,So happy I have my has l glasses
8791,39.301903,-76.6155319,Thu Apr 30 17:55:36 +0000 2015,BaltimoreCP,66179557,"1 Light St. plan draws praise, but design panel wants more landscaping: The citys Urban Design and Architecture http://t.co/SQRFfLz7hm"
8792,39.301903,-76.6155319,Thu Apr 30 17:55:36 +0000 2015,BaltimoreCP,66179557,CVS still deciding whether to reopen riot-damaged buildings: CVS officials have not yet decided whether to reopen http://t.co/cCfywgQ9d3
8793,39.301903,-76.6155319,Thu Apr 30 17:55:37 +0000 2015,BaltimoreCP,66179557,CVS still deciding whether to reopen riot-damaged buildings: CVS officials have not yet decided whether to reopen http://t.co/J3HNQLA5oq
8794,39.301903,-76.6155319,Thu Apr 30 17:55:37 +0000 2015,BaltimoreCP,66179557,Black leaders say protest group used their names without permission: Prominent African-American leaders who are http://t.co/K02X7RTYwP
8795,39.301903,-76.6155319,Thu Apr 30 17:55:38 +0000 2015,BaltimoreCP,66179557,"Annapolis teen struck by vehicle: A teen was injured in a pedestrian-involved accident in Annapolis, officials said. http://t.co/UIvZlR2o9P"
8796,39.301903,-76.6155319,Thu Apr 30 17:55:38 +0000 2015,BaltimoreCP,66179557,"Rev. Sharpton, Baltimore Mayor Lead Community Relations Summit: The Rev. Al Sharpton and Baltimore Mayor Stephanie http://t.co/1lXteJ4w4J"
8797,39.2903,-76.6125031,Thu Apr 30 17:57:06 +0000 2015,sofibee137,238798786,"#blacklivesmatter #baltimoreuprising Thankyou beyonce  @ Baltimore, Maryland https://t.co/AOOftwqEH1"
8798,39.283386,-76.5804977,Thu Apr 30 17:57:18 +0000 2015,SmaltimoreMD,21826245,.@Ralph_Pa  draft list for tonight @evolutionbeer pint night!  @EvolutionKristi @EvolutionTom stopping by? http://t.co/L4RhKtReJn
8799,39.3325,-76.591011,Thu Apr 30 17:57:28 +0000 2015,ziggyziya,578635323,bittie birthday this weekend  we going have fun !!!!!  I can't wait !! lol need my color changed  in my eyebrows done 
8800,39.290385,-76.6121902,Thu Apr 30 17:57:30 +0000 2015,BrownFormanJobs,1934991727,"Territory Manager-Mid Atlantic - Brown-Forman: (#Baltimore, MD) http://t.co/QA47npC2kO #VeteranJob #Job #Jobs #Hiring #TweetMyJobs"
8801,39.283386,-76.5804977,Thu Apr 30 17:57:32 +0000 2015,SmaltimoreMD,21826245,@BeerManScott what? http://t.co/cWTeE9j3Lb
8802,39.332473,-76.5910492,Thu Apr 30 17:58:08 +0000 2015,ziggyziya,578635323,@taisheonaa_ is it an pool at the hotel ? 
8803,39.289495,-76.6026154,Thu Apr 30 17:58:15 +0000 2015,King_Azule,1953131874,", how many of my followers gaah ig?"
8804,39.2903,-76.6125031,Thu Apr 30 17:58:29 +0000 2015,sofibee137,238798786,"#blacklivesmatter #baltimoreuprising @ Baltimore, Maryland https://t.co/MnkSwYDHOH"
8805,39.289495,-76.6026154,Thu Apr 30 17:58:54 +0000 2015,King_Azule,1953131874,", freaaking hungry"
8806,39.289495,-76.6026154,Thu Apr 30 17:59:14 +0000 2015,King_Azule,1953131874,", if someone ate my pork chop,  immaa really be upset"
8807,39.312346,-76.649147,Thu Apr 30 17:59:16 +0000 2015,Whatisee,22202837,Baltimore Strong!! @ New Shiloh Baptist Church https://t.co/G4c9DIOjW0
8808,39.289495,-76.6026154,Thu Apr 30 17:59:39 +0000 2015,King_Azule,1953131874,", nvm noo ii wont.  i'll juss cook (&amp;&amp;) only cook for myself"
8809,39.331237,-76.6544647,Thu Apr 30 17:59:44 +0000 2015,_SCREAMdesii,2588609843,theeeeennnn I forgot to Tell yall ima be a nurse 
8810,39.309713,-76.6482162,Thu Apr 30 18:00:20 +0000 2015,belovejoshua,2843523311,MICHAEL JACKSON ON THE CORNER OF MONROE AND NORTH! #BaltimoreUprising #BLACKDANCERSMATTER #Dimitrireeves http://t.co/DLR5VTAsy5
8811,39.331657,-76.6332169,Thu Apr 30 18:00:38 +0000 2015,baltimore311,199324673,Closed Dirty Alley or Street request at 3614 Roland Ave http://t.co/J0RTCMmbEz. Fq-begin: http://t.co/1cukNRaZ8S...
8812,39.289495,-76.6026154,Thu Apr 30 18:00:41 +0000 2015,King_Azule,1953131874,", ii waant some good ass chicken"
8813,39.345526,-76.6212006,Thu Apr 30 18:00:49 +0000 2015,_KateFitz,737716549,Happy Birthday to the other half of Bradgelina and my first new friend at Loyola (scared of that). https://t.co/zItxDPvJUY
8814,39.359229,-76.7076569,Thu Apr 30 18:01:43 +0000 2015,Kriistiina_Em,2336789173,Because you make me that way 
8815,39.289495,-76.6026154,Thu Apr 30 18:01:49 +0000 2015,King_Azule,1953131874,", teacher sick as shit ii sed "" deez nuts "" "
8816,39.301125,-76.6202011,Thu Apr 30 18:02:31 +0000 2015,baltimore311,199324673,Closed Damaged Sidewalk request at 262298 W Chase St http://t.co/Ycw7pDFh8r. Fq-begin: don't know - yes fq-end.
8817,39.308843,-76.573616,Thu Apr 30 18:02:55 +0000 2015,Wjzboosie,3019243592,Bitch imm Darkskin 
8818,39.328103,-76.6559601,Thu Apr 30 18:05:16 +0000 2015,eatASIAn_food,2956269363,@___tkj but you didn't text me back tho 
8819,39.281708,-76.5730362,Thu Apr 30 18:05:33 +0000 2015,robheckman,24278475,"I'm at @CantonBaltimore in Baltimore, MD https://t.co/61XQ34DkOW"
8820,39.276218,-76.5652847,Thu Apr 30 18:05:51 +0000 2015,robheckman,24278475,"I'm at The Shops at @CantonCrossing in Baltimore, MD https://t.co/viY4GFWJFk"
8821,39.300155,-76.6177292,Thu Apr 30 18:05:54 +0000 2015,ssjj2187,346228989,#selfie #IG #InstaGay #follow #gay #male #BlackAndWhite #smiles #Baltimore #MountVernon @ Cathedral https://t.co/v2rUw0uygT
8822,39.332509,-76.5911713,Thu Apr 30 18:06:09 +0000 2015,ziggyziya,578635323,@taisheonaa_ kk 
8823,39.276511,-76.5648346,Thu Apr 30 18:06:14 +0000 2015,robheckman,24278475,"I'm at @JimmyJohns in Baltimore, MD https://t.co/0KzP7P1iOF"
8824,39.332509,-76.5911713,Thu Apr 30 18:07:03 +0000 2015,ziggyziya,578635323,really can't wait to see my girly's  imma run &amp; jump on them then kiss them in there mouth 
8825,39.320521,-76.6626205,Thu Apr 30 18:08:16 +0000 2015,gideonlink,2422468670,I stand for #justice #Baltimore we need justice and don't want this incident to occur again in https://t.co/f1Ov381Kd9
8826,39.273063,-76.6271286,Thu Apr 30 18:08:19 +0000 2015,carla18waddell,2255626246,@CynthiaBailey10 Oh my beans!  I didn't expect you to reply.  Thank you God Blesd. http://t.co/SoLJEzo2hf
8827,39.332434,-76.5911179,Thu Apr 30 18:09:18 +0000 2015,ziggyziya,578635323,dumbass test 
8828,39.332302,-76.5911331,Thu Apr 30 18:11:39 +0000 2015,ziggyziya,578635323,wee going bee soooooooo higgghhhhhhhh 
8829,39.276919,-76.6141129,Thu Apr 30 18:12:37 +0000 2015,magerkspubFH,34030623,Thirsty #thursday is still on tonight in spite of the #curfew. That means #cheesesteaks are still https://t.co/LFPmaNDkWT
8830,39.312264,-76.5891342,Thu Apr 30 18:13:27 +0000 2015,KeithNotkeef,357287681,I got copy rights to my shit so i dare a clown try me
8831,39.3074,-76.6156006,Thu Apr 30 18:13:46 +0000 2015,Richie_Jr,18964835,Protesting together for Freddie Grey#JusticeforFreddieGrey @ Pennsylvania Station (Baltimore) https://t.co/JbBtAoLErK
8832,39.349181,-76.6165771,Thu Apr 30 18:13:53 +0000 2015,JuliaWinant,554813085,@annalieseblank 
8833,39.300424,-76.6121368,Thu Apr 30 18:15:55 +0000 2015,jaspersss_,104314644,@Viva_AnnaMaria im omw to work 
8834,39.281485,-76.594429,Thu Apr 30 18:16:06 +0000 2015,jeffrsmall,14590019,"I'm at @TheSoundGarden in Baltimore, MD https://t.co/ydEE8I7etD"
8835,39.323131,-76.6020126,Thu Apr 30 18:16:31 +0000 2015,MsFancy2_u,174110555,Off 
8836,39.2903,-76.6125031,Thu Apr 30 18:16:56 +0000 2015,TEAM_AONE,429130351,"Love you brother thestokeyproject! !!!!! May Allah protect us ALL #Alhamdulliah @ Baltimore, Maryland https://t.co/hHycRrTAVl"
8837,39.349186,-76.6166992,Thu Apr 30 18:18:26 +0000 2015,JuliaWinant,554813085,I go home in a week wtf
8838,39.332328,-76.5910873,Thu Apr 30 18:18:42 +0000 2015,ziggyziya,578635323,@__chalisa Lol yes 
8839,39.334324,-76.5883026,Thu Apr 30 18:20:03 +0000 2015,MsFancy2_u,174110555,They said my alignment was fine I need 2 back tires
8840,39.291348,-76.6124344,Thu Apr 30 18:21:43 +0000 2015,baltimore311,199324673,Closed request at N Calvert St http://t.co/V2346AUoSS.
8841,39.298608,-76.6141281,Thu Apr 30 18:21:46 +0000 2015,baltimore311,199324673,Closed Graffiti Removal request at St Paul St http://t.co/lUvBQYbmNN.
8842,39.283923,-76.6258545,Thu Apr 30 18:21:49 +0000 2015,baltimore311,199324673,Closed Street Light Out request at Penn St http://t.co/Z1oMJZ4bMm.
8843,39.3709,-76.6624374,Thu Apr 30 18:21:52 +0000 2015,baltimore311,199324673,Closed Street Light Out request at Gernand Rd http://t.co/XO2Yizh2FC.
8844,39.286502,-76.5933151,Thu Apr 30 18:21:54 +0000 2015,jaspersss_,104314644,Perkins introduced me to the best fried chicken in the world 
8845,39.316412,-76.6137085,Thu Apr 30 18:21:55 +0000 2015,baltimore311,199324673,Closed Street Light Out request at 209 E 24th St http://t.co/PCZuCw48Gc.
8846,39.349235,-76.6564789,Thu Apr 30 18:21:57 +0000 2015,baltimore311,199324673,Closed Street Light Out request at 4901 Springarden Dr Baltimore http://t.co/doGQU43lbd.
8847,39.348782,-76.6554718,Thu Apr 30 18:22:00 +0000 2015,baltimore311,199324673,Closed Street Light Out request at 4901 Springarden Dr Baltimore http://t.co/DdaUqVfBYj.
8848,39.286382,-76.5934906,Thu Apr 30 18:22:10 +0000 2015,jaspersss_,104314644,@Viva_AnnaMaria I'll see you tomorrow ?
8849,39.282843,-76.6235657,Thu Apr 30 18:22:12 +0000 2015,baltimore311,199324673,Closed Street Light Out request at 628 Warner St http://t.co/CvcNmTaA5T.
8850,39.279806,-76.613121,Thu Apr 30 18:22:14 +0000 2015,baltimore311,199324673,Closed Abandoned Vehicle request at 49 E Montgomery St Baltimore http://t.co/I0dlXgh4iK.
8851,39.292378,-76.5732651,Thu Apr 30 18:22:17 +0000 2015,baltimore311,199324673,Closed Dirty Alley or Street request at 3102 E Baltimore St http://t.co/G4vIypfW4k.
8852,39.283144,-76.6519699,Thu Apr 30 18:22:21 +0000 2015,baltimore311,199324673,Closed Dirty Alley or Street request at 2222 Ramsay St http://t.co/cK3UetznG1.
8853,39.281727,-76.6113129,Thu Apr 30 18:22:24 +0000 2015,baltimore311,199324673,Closed Street Light Out request at 601 Light St Baltimore http://t.co/9v5zH68Fhk.
8854,39.293714,-76.5690918,Thu Apr 30 18:22:26 +0000 2015,baltimore311,199324673,Closed Dirty Alley or Street request at 3402 E Fairmount Ave Baltimore http://t.co/FU0JAa5BJJ.
8855,39.351788,-76.6644745,Thu Apr 30 18:22:29 +0000 2015,baltimore311,199324673,Closed request at 5021-5023 Sunset Rd Baltimore http://t.co/n88xh0ZDzx. Abated - close sr.
8856,39.313318,-76.635582,Thu Apr 30 18:22:32 +0000 2015,baltimore311,199324673,"Closed Trash, High Grass, or Weeds request at 2250 Linden Ave http://t.co/z7j055WfQZ."
8857,39.313399,-76.635498,Thu Apr 30 18:22:35 +0000 2015,baltimore311,199324673,"Closed Trash, High Grass, or Weeds request at 2252 Linden Ave http://t.co/D1UmHmNa83."
8858,39.306873,-76.6115341,Thu Apr 30 18:22:38 +0000 2015,baltimore311,199324673,Closed Parking Complaint request at E Oliver St http://t.co/Vtz3ALV7MS. Completed.
8859,39.297663,-76.6889267,Thu Apr 30 18:22:41 +0000 2015,baltimore311,199324673,Closed request at 4266 Flowerton Rd Baltimore http://t.co/Qo9CJTBp1A.
8860,39.276607,-76.6179047,Thu Apr 30 18:22:44 +0000 2015,baltimore311,199324673,Closed Street Light Out request at 1105 Leadenhall St http://t.co/AvvM7J0fR3.
